Window;1;Noise Spectrum;
Trace;1;
1.0000000000;-58.9844856262;
1.0115795135;-58.8570480347;
1.0232930183;-58.7185516357;
1.0351421833;-58.5696105957;
1.0471285582;-58.4206657410;
1.0592536926;-58.2717247009;
1.0715192556;-58.1227836609;
1.0839269161;-58.0008773804;
1.0964782238;-57.9607658386;
1.1091748476;-57.9206504822;
1.1220184565;-57.8805389404;
1.1350108385;-57.8404273987;
1.1481536627;-57.8388710022;
1.1614485979;-57.9346389771;
1.1748975515;-58.0304107666;
1.1885021925;-58.1261825562;
1.2022644281;-58.2219505310;
1.2161860466;-58.3696937561;
1.2302688360;-58.5539245605;
1.2445145845;-58.7381515503;
1.2589254379;-58.9223823547;
1.2735030651;-59.1095581055;
1.2882494926;-59.3160591125;
1.3031667471;-59.5225639343;
1.3182567358;-59.7290649414;
1.3335214853;-59.9355697632;
1.3489629030;-60.1468353271;
1.3645831347;-60.3586654663;
1.3803843260;-60.5704956055;
1.3963683844;-60.7823219299;
1.4125375748;-60.9990119934;
1.4288939238;-61.2165336609;
1.4454398155;-61.4340591431;
1.4621771574;-61.6515846252;
1.4791084528;-61.7780914307;
1.4962356091;-61.9039268494;
1.5135612488;-62.0297660828;
1.5310875177;-62.0901527405;
1.5488165617;-61.9948844910;
1.5667510033;-61.8996162415;
1.5848932266;-61.8043441772;
1.6032453775;-61.6016807556;
1.6218100786;-61.3632621765;
1.6405898333;-61.1248435974;
1.6595869064;-60.9044151306;
1.6788040400;-60.7183532715;
1.6982436180;-60.5322914124;
1.7179083824;-60.3583564758;
1.7378008366;-60.3574676514;
1.7579236031;-60.3565788269;
1.7782794237;-60.3556861877;
1.7988709211;-60.5947265625;
1.8197008371;-60.8584747314;
1.8407719135;-61.1222229004;
1.8620871305;-61.6797714233;
1.8836491108;-62.2856903076;
1.9054607153;-62.8916091919;
1.9275249243;-63.9235076904;
1.9498445988;-64.9954910278;
1.9724227190;-66.1153259277;
1.9952623844;-67.9133148193;
2.0183663368;-69.7112884521;
2.0417380333;-71.7580337524;
2.0653800964;-74.3629989624;
2.0892961025;-76.9679946899;
2.1134889126;-77.1778717041;
2.1379621029;-76.0136642456;
2.1627185345;-74.8248367310;
2.1877615452;-73.0801696777;
2.2130947113;-71.3354873657;
2.2387211323;-70.0424270630;
2.2646441460;-69.1586074829;
2.2908678055;-68.3153839111;
2.3173947334;-67.9539718628;
2.3442287445;-67.5925674438;
2.3713736534;-67.5258178711;
2.3988327980;-67.5866241455;
2.4266099930;-67.8010787964;
2.4547088146;-68.2646331787;
2.4831330776;-68.7700729370;
2.5118863583;-69.5679168701;
2.5409727097;-70.3657684326;
2.5703957081;-71.1999740601;
2.6001594067;-72.0370864868;
2.6302678585;-72.5620880127;
2.6607251167;-72.9998092651;
2.6915347576;-73.1867904663;
2.7227013111;-73.2602691650;
2.7542285919;-73.2490463257;
2.7861211300;-73.1911010742;
2.8183827400;-73.0304794312;
2.8510184288;-72.8140029907;
2.8840315342;-72.5771026611;
2.9174270630;-72.3312683105;
2.9512093067;-72.3160247803;
2.9853825569;-72.3633117676;
3.0199515820;-72.8255386353;
3.0549211502;-73.3455505371;
3.0902955532;-74.0783843994;
3.1260793209;-74.7106628418;
3.1622776985;-75.1072235107;
3.1988949776;-75.2541275024;
3.2359364033;-75.1919479370;
3.2734067440;-74.9848480225;
3.3113110065;-74.7298812866;
3.3496541977;-74.3685684204;
3.3884413242;-73.9205093384;
3.4276781082;-73.3796081543;
3.4673686028;-72.7312850952;
3.5075187683;-72.0546112061;
3.5481340885;-71.3481292725;
3.5892193317;-70.6587219238;
3.6307804585;-69.9975280762;
3.6728229523;-69.4436187744;
3.7153522968;-69.0499954224;
3.7583739758;-68.7945632935;
3.8018937111;-68.8012390137;
3.8459177017;-69.0278778076;
3.8904511929;-69.4089050293;
3.9355010986;-69.9600982666;
3.9810719490;-70.6103744507;
4.0271706581;-71.2958679199;
4.0738029480;-72.0097427368;
4.1209754944;-72.7840347290;
4.1686940193;-73.5897293091;
4.2169651985;-74.3189086914;
4.2657952309;-74.8951187134;
4.3151907921;-75.2023010254;
4.3651580811;-75.4150009155;
4.4157042503;-75.6129531860;
4.4668354988;-75.8387222290;
4.5185589790;-76.1314010620;
4.5708823204;-76.5655899048;
4.6238102913;-77.1626281738;
4.6773514748;-77.9171524048;
4.7315125465;-78.8599929810;
4.7863011360;-80.0352706909;
4.8417239189;-81.4295120239;
4.8977880478;-82.7798156738;
4.9545016289;-82.8044357300;
5.0118722916;-81.2006530762;
5.0699067116;-79.4438095093;
5.1286134720;-78.3194122314;
5.1880002022;-78.0160293579;
5.2480750084;-78.2510452271;
5.3088445663;-78.4328536987;
5.3703184128;-78.2512435913;
5.4325037003;-78.0829696655;
5.4954090118;-78.5335388184;
5.5590424538;-79.0676727295;
5.6234130859;-80.7856597900;
5.6885290146;-82.3019409180;
5.7543992996;-81.9658126831;
5.8210320473;-81.2667922974;
5.8884363174;-80.4886703491;
5.9566211700;-78.9961547852;
6.0255956650;-77.0982055664;
6.0953693390;-75.4155578613;
6.1659502983;-74.4081649780;
6.2373485565;-74.2924118042;
6.3095736504;-75.0965270996;
6.3826351166;-76.6220245361;
6.4565424919;-78.5269622803;
6.5313053131;-78.3055267334;
6.6069345474;-77.5552444458;
6.6834387779;-77.3795547485;
6.7608294487;-78.1180572510;
6.8391160965;-80.7036972046;
6.9183092117;-83.1825332642;
6.9984202385;-83.5069503784;
7.0794582367;-83.4502792358;
7.1614346504;-82.0132904053;
7.2443599701;-80.1562347412;
7.3282456398;-79.3880004883;
7.4131026268;-78.9912796021;
7.4989418983;-79.3922195435;
7.5857758522;-80.5518035889;
7.6736145020;-80.7911682129;
7.7624707222;-79.9300003052;
7.8523559570;-78.0523757935;
7.9432821274;-76.4298095703;
8.0352611542;-75.9118499756;
8.1283054352;-76.5959014893;
8.2224273682;-78.2148895264;
8.3176383972;-79.8638839722;
8.4139518738;-80.9848098755;
8.5113801956;-81.7169418335;
8.6099376678;-82.5992355347;
8.7096357346;-84.5225067139;
8.8104887009;-85.7784652710;
8.9125089645;-83.8884735107;
9.0157108307;-81.7418365479;
9.1201076508;-80.0020675659;
9.2257137299;-78.9295501709;
9.3325433731;-78.5558166504;
9.4406089783;-79.5710601807;
9.5499258041;-80.7493591309;
9.6605091095;-80.1831893921;
9.7723722458;-78.4135284424;
9.8855314255;-76.9850921631;
10.0000000000;-79.5639114380;
10.1157941818;-79.5469131470;
10.2329292297;-79.6468124390;
10.3514213562;-79.8719635010;
10.4712848663;-80.2128829956;
10.5925369263;-80.6432495117;
10.7151927948;-81.1244812012;
10.8392686844;-81.6147766113;
10.9647808075;-82.0800094604;
11.0917472839;-82.4132003784;
11.2201833725;-82.7848815918;
11.3501071930;-83.0780029297;
11.4815349579;-83.2639389038;
11.6144876480;-83.3089828491;
11.7489767075;-83.1899337769;
11.8850231171;-82.6807403564;
12.0226459503;-81.9084091187;
12.1618614197;-81.2659912109;
12.3026885986;-80.5990600586;
12.4451465607;-79.9788894653;
12.5892543793;-79.4761276245;
12.7350311279;-79.1481170654;
12.8824958801;-79.0326919556;
13.0316677094;-79.3128585815;
13.1825675964;-80.0175628662;
13.3352146149;-80.6757583618;
13.4896287918;-81.3460006714;
13.6458311081;-81.8722076416;
13.8038425446;-82.0504226685;
13.9636831284;-81.6092758179;
14.1253747940;-81.0831604004;
14.2889385223;-80.2749938965;
14.4543962479;-79.6039199829;
14.6217708588;-79.2545166016;
14.7910823822;-78.9702377319;
14.9623546600;-78.6337432861;
15.1356105804;-78.3689498901;
15.3108730316;-78.2063980103;
15.4881677628;-78.1695938110;
15.6675128937;-78.2577896118;
15.8489332199;-78.6051483154;
16.0324554443;-79.2045440674;
16.2181015015;-80.0820236206;
16.4058990479;-81.1115264893;
16.5958709717;-81.9888916016;
16.7880401611;-82.5638580322;
16.9824371338;-82.6999969482;
17.1790847778;-82.5226898193;
17.3780078888;-82.0182342529;
17.5792369843;-81.2977752686;
17.7827949524;-81.0426559448;
17.9887084961;-81.3189392090;
18.1970081329;-82.0634994507;
18.4077186584;-83.1542434692;
18.6208705902;-84.2647705078;
18.8364906311;-84.2257690430;
19.0546054840;-83.4838638306;
19.2752475739;-82.4510726929;
19.4984436035;-81.8880081177;
19.7242259979;-81.9303817749;
19.9526214600;-82.2611618042;
20.1836605072;-82.6616058350;
20.4173774719;-82.8851165771;
20.6538047791;-82.4647445679;
20.8929634094;-81.7183990479;
21.1348934174;-81.2260894775;
21.3796234131;-81.2271423340;
21.6271877289;-81.5832138062;
21.8776187897;-82.1088104248;
22.1309490204;-82.8351135254;
22.3872127533;-83.6946640015;
22.6464443207;-84.1023788452;
22.9086780548;-83.6571426392;
23.1739463806;-83.0011138916;
23.4422893524;-82.8469238281;
23.7137374878;-83.3349685669;
23.9883289337;-84.1001815796;
24.2660999298;-84.5060729980;
24.5470886230;-84.1886596680;
24.8313293457;-83.6828918457;
25.1188621521;-83.5710067749;
25.4097251892;-83.8686599731;
25.7039566040;-84.8466873169;
26.0015926361;-85.9581146240;
26.3026771545;-85.9301452637;
26.6072483063;-85.2254638672;
26.9153442383;-84.7736816406;
27.2270088196;-84.3673324585;
27.5422897339;-84.2280960083;
27.8612155914;-84.7465820313;
28.1838321686;-85.5369491577;
28.5101852417;-85.9135589600;
28.8403167725;-85.9439315796;
29.1742725372;-85.6236419678;
29.5120944977;-84.8292388916;
29.8538284302;-83.8397521973;
30.1995182037;-84.3300399780;
30.5492115021;-84.4680252075;
30.9029541016;-84.7149505615;
31.2607936859;-85.0101165771;
31.6227760315;-85.3284912109;
31.9889507294;-85.6397476196;
32.3593635559;-85.8685302734;
32.7340698242;-86.0154418945;
33.1131095886;-86.0749969482;
33.4965438843;-86.0381164551;
33.8844146729;-85.9656906128;
34.2767753601;-85.8913879395;
34.6736831665;-85.8305816650;
35.0751838684;-85.7957382202;
35.4813346863;-85.7859344482;
35.8921890259;-85.7866973877;
36.3078002930;-85.7950744629;
36.7282333374;-85.8095932007;
37.1535263062;-85.8303070068;
37.5837440491;-85.8559188843;
38.0189437866;-85.8820266724;
38.4591827393;-85.9107131958;
38.9045181274;-85.9483337402;
39.3550109863;-85.9975280762;
39.8107185364;-86.0467376709;
40.2717056274;-86.0624694824;
40.7380294800;-85.9968338013;
41.2097511292;-85.8219680786;
41.6869392395;-85.5727767944;
42.1696510315;-85.3525543213;
42.6579513550;-85.2587509155;
43.1519050598;-85.3494186401;
43.6515808105;-85.6248245239;
44.1570434570;-86.0230865479;
44.6683578491;-86.5156936646;
45.1855926514;-86.8474349976;
45.7088165283;-87.0956573486;
46.2380981445;-87.3158187866;
46.7735099792;-87.5573272705;
47.3151206970;-87.8332595825;
47.8630027771;-88.1230316162;
48.4172286987;-88.3682098389;
48.9778900146;-88.4497146606;
49.5450248718;-88.2094116211;
50.1187286377;-87.1458587646;
50.6990776062;-85.9434051514;
51.2861442566;-85.3969268799;
51.8800086975;-85.2080993652;
52.4807510376;-85.3917846680;
53.0884475708;-85.8919677734;
53.7031822205;-86.9277191162;
54.3250350952;-87.8599929810;
54.9540901184;-88.2007064819;
55.5904273987;-88.3850936890;
56.2341308594;-88.5541687012;
56.8852920532;-88.2581253052;
57.5439910889;-87.7201995850;
58.2103195190;-87.8344955444;
58.8843612671;-87.9149017334;
59.5662117004;-87.9817886353;
60.2559547424;-87.9652557373;
60.9536857605;-87.9875946045;
61.6594963074;-88.0224609375;
62.3734779358;-88.1089782715;
63.0957260132;-88.7668304443;
63.8263397217;-88.7652435303;
64.5654144287;-88.2405700684;
65.3130645752;-87.8741607666;
66.0693511963;-87.8990936279;
66.8343963623;-88.3557205200;
67.6083068848;-88.9122238159;
68.3911743164;-89.2163009644;
69.1831054688;-89.2175979614;
69.9842071533;-88.9994812012;
70.7945785522;-88.7800445557;
71.6143417358;-88.6835403442;
72.4435958862;-88.9247741699;
73.2824554443;-89.5340042114;
74.1310272217;-90.4044113159;
74.9894180298;-91.0217819214;
75.8577575684;-90.5202713013;
76.7361450195;-89.9835052490;
77.6247100830;-89.6474151611;
78.5235595703;-89.5326538086;
79.4328155518;-89.9107742310;
80.3526077271;-90.5508728027;
81.2830429077;-91.3655319214;
82.2242584229;-92.2593536377;
83.1763687134;-92.5889511108;
84.1395034790;-92.2172927856;
85.1137924194;-91.4309082031;
86.0993652344;-91.1600189209;
87.0963668823;-91.7349548340;
88.1048965454;-92.0641555786;
89.1251068115;-91.1212539673;
90.1571197510;-90.1465682983;
91.2010955811;-90.0686874390;
92.2571487427;-90.5996246338;
93.3254394531;-91.0945205688;
94.4060897827;-91.3706741333;
95.4992599487;-91.2009582520;
96.6050872803;-90.4814910889;
97.7237243652;-90.5210113525;
98.8553085327;-91.3802795410;
100.0000000000;-91.5077056885;
