Window;1;Noise Spectrum;
Trace;1;
1.0000000000;-97.2865524292;
1.0115795135;-97.2984237671;
1.0232930183;-97.1056442261;
1.0351421833;-96.7195434570;
1.0471285582;-96.3334426880;
1.0592536926;-95.9473419189;
1.0715192556;-95.5612411499;
1.0839269161;-95.1701126099;
1.0964782238;-94.7637863159;
1.1091748476;-94.3574600220;
1.1220184565;-93.9511260986;
1.1350108385;-93.5447998047;
1.1481536627;-93.1849441528;
1.1614485979;-92.9424209595;
1.1748975515;-92.6998901367;
1.1885021925;-92.4573669434;
1.2022644281;-92.2148361206;
1.2161860466;-92.0851135254;
1.2302688360;-92.0345764160;
1.2445145845;-91.9840393066;
1.2589254379;-91.9335021973;
1.2735030651;-91.9054412842;
1.2882494926;-92.0248794556;
1.3031667471;-92.1443252563;
1.3182567358;-92.2637634277;
1.3335214853;-92.3832015991;
1.3489629030;-92.5861053467;
1.3645831347;-92.7988662720;
1.3803843260;-93.0116348267;
1.3963683844;-93.2243957520;
1.4125375748;-93.4017944336;
1.4288939238;-93.5731353760;
1.4454398155;-93.7444839478;
1.4621771574;-93.9158248901;
1.4791084528;-93.9576950073;
1.4962356091;-93.9986114502;
1.5135612488;-94.0395278931;
1.5310875177;-94.0602951050;
1.5488165617;-94.0331192017;
1.5667510033;-94.0059509277;
1.5848932266;-93.9787826538;
1.6032453775;-93.9994583130;
1.6218100786;-94.0360641479;
1.6405898333;-94.0726699829;
1.6595869064;-94.1657485962;
1.6788040400;-94.3667297363;
1.6982436180;-94.5677108765;
1.7179083824;-94.7811965942;
1.7378008366;-95.1731262207;
1.7579236031;-95.5650482178;
1.7782794237;-95.9569702148;
1.7988709211;-96.4125442505;
1.8197008371;-96.8746719360;
1.8407719135;-97.3367919922;
1.8620871305;-97.6406173706;
1.8836491108;-97.9183731079;
1.9054607153;-98.1961288452;
1.9275249243;-98.2875595093;
1.9498445988;-98.3614578247;
1.9724227190;-98.4384460449;
1.9952623844;-98.5591812134;
2.0183663368;-98.6799163818;
2.0417380333;-98.8486480713;
2.0653800964;-99.1251144409;
2.0892961025;-99.4015731812;
2.1134889126;-99.7152404785;
2.1379621029;-100.0502548218;
2.1627185345;-100.3826141357;
2.1877615452;-100.6553268433;
2.2130947113;-100.9280319214;
2.2387211323;-101.1378173828;
2.2646441460;-101.2905731201;
2.2908678055;-101.4141616821;
2.3173947334;-101.1916427612;
2.3442287445;-100.9691314697;
2.3713736534;-100.3012161255;
2.3988327980;-99.4404983521;
2.4266099930;-98.4906997681;
2.4547088146;-97.3965148926;
2.4831330776;-96.3346328735;
2.5118863583;-95.4981918335;
2.5409727097;-94.6617507935;
2.5703957081;-94.2538757324;
2.6001594067;-93.8801345825;
2.6302678585;-93.9272079468;
2.6607251167;-94.0919647217;
2.6915347576;-94.6519317627;
2.7227013111;-95.3908081055;
2.7542285919;-96.4849700928;
2.7861211300;-97.7750854492;
2.8183827400;-99.2625961304;
2.8510184288;-100.8574981689;
2.8840315342;-102.1450119019;
2.9174270630;-103.2981109619;
2.9512093067;-103.5977249146;
2.9853825569;-103.6658782959;
3.0199515820;-103.0537338257;
3.0549211502;-102.3684844971;
3.0902955532;-101.5531845093;
3.1260793209;-100.8184890747;
3.1622776985;-100.2727355957;
3.1988949776;-99.9882659912;
3.2359364033;-99.9226074219;
3.2734067440;-100.3135910034;
3.3113110065;-100.8631210327;
3.3496541977;-101.7959671021;
3.3884413242;-102.6679229736;
3.4276781082;-103.4747238159;
3.4673686028;-103.5788879395;
3.5075187683;-103.4692306519;
3.5481340885;-103.0861206055;
3.5892193317;-102.8504333496;
3.6307804585;-102.6908874512;
3.6728229523;-102.5987854004;
3.7153522968;-102.3260040283;
3.7583739758;-101.9451980591;
3.8018937111;-101.5055084229;
3.8459177017;-101.4201660156;
3.8904511929;-101.7478332520;
3.9355010986;-102.7888031006;
3.9810719490;-105.2250747681;
4.0271706581;-109.1198272705;
4.0738029480;-113.4957275391;
4.1209754944;-109.9129562378;
4.1686940193;-105.8104019165;
4.2169651985;-102.4334182739;
4.2657952309;-100.3885650635;
4.3151907921;-99.3737258911;
4.3651580811;-99.0784683228;
4.4157042503;-99.3479232788;
4.4668354988;-100.1614761353;
4.5185589790;-101.4945907593;
4.5708823204;-103.2967987061;
4.6238102913;-104.7686157227;
4.6773514748;-105.1235046387;
4.7315125465;-104.5466156006;
4.7863011360;-103.5861968994;
4.8417239189;-102.7212982178;
4.8977880478;-101.8591461182;
4.9545016289;-100.6452026367;
5.0118722916;-99.2776718140;
5.0699067116;-98.2070007324;
5.1286134720;-97.7524414063;
5.1880002022;-98.1064071655;
5.2480750084;-99.3233261108;
5.3088445663;-101.0874862671;
5.3703184128;-102.3189773560;
5.4325037003;-102.1366958618;
5.4954090118;-101.2096328735;
5.5590424538;-100.7442779541;
5.6234130859;-100.8051528931;
5.6885290146;-101.7385864258;
5.7543992996;-103.6371002197;
5.8210320473;-104.2572479248;
5.8884363174;-103.8720245361;
5.9566211700;-103.5273818970;
6.0255956650;-103.1620025635;
6.0953693390;-102.6296310425;
6.1659502983;-102.0468902588;
6.2373485565;-101.5953750610;
6.3095736504;-101.3142089844;
6.3826351166;-101.1922225952;
6.4565424919;-101.4826049805;
6.5313053131;-102.1150741577;
6.6069345474;-102.1355438232;
6.6834387779;-101.6178359985;
6.7608294487;-100.9751892090;
6.8391160965;-100.0951766968;
6.9183092117;-98.9989624023;
6.9984202385;-98.3917922974;
7.0794582367;-98.3314361572;
7.1614346504;-99.3308868408;
7.2443599701;-100.3128662109;
7.3282456398;-100.0282363892;
7.4131026268;-99.5341186523;
7.4989418983;-100.4102859497;
7.5857758522;-103.4738464355;
7.6736145020;-108.1491699219;
7.7624707222;-108.7038040161;
7.8523559570;-105.9846954346;
7.9432821274;-104.5949172974;
8.0352611542;-105.7667083740;
8.1283054352;-109.1588821411;
